date,sensor,value,time
29-10-2018,GSR sensor, 441.00,10:42:52.325000
29-10-2018,Breath sensor, 656.00,10:42:52.342000
29-10-2018,Pulse sensor, 1392.00,10:42:52.810000
29-10-2018,GSR sensor, 432.00,10:42:52.827000
29-10-2018,Breath sensor, 665.00,10:42:52.843000
29-10-2018,Pulse sensor, 1703.00,10:42:53.312000
29-10-2018,GSR sensor, 428.00,10:42:53.327000
29-10-2018,Breath sensor, 662.00,10:42:53.344000
29-10-2018,Pulse sensor, 2299.00,10:42:53.810000
29-10-2018,GSR sensor, 432.00,10:42:53.826000
29-10-2018,Breath sensor, 665.00,10:42:53.842000
29-10-2018,Pulse sensor, 1466.00,10:42:54.310000
29-10-2018,GSR sensor, 432.00,10:42:54.325000
29-10-2018,Breath sensor, 664.00,10:42:54.342000
29-10-2018,Pulse sensor, 2079.00,10:42:54.811000
29-10-2018,GSR sensor, 458.00,10:42:54.826000
29-10-2018,Breath sensor, 662.00,10:42:54.844000
29-10-2018,Pulse sensor, 1531.00,10:42:55.310000
29-10-2018,GSR sensor, 445.00,10:42:55.326000
29-10-2018,Breath sensor, 664.00,10:42:55.342000
29-10-2018,Pulse sensor, 1751.00,10:42:55.811000
29-10-2018,GSR sensor, 448.00,10:42:55.826000
29-10-2018,Breath sensor, 664.00,10:42:55.843000
29-10-2018,Pulse sensor, 2463.00,10:42:56.311000
29-10-2018,GSR sensor, 441.00,10:42:56.326000
29-10-2018,Breath sensor, 665.00,10:42:56.342000
29-10-2018,Pulse sensor, 1515.00,10:42:56.811000
29-10-2018,GSR sensor, 436.00,10:42:56.827000
29-10-2018,Breath sensor, 669.00,10:42:56.843000
29-10-2018,Pulse sensor, 1874.00,10:42:57.312000
29-10-2018,GSR sensor, 448.00,10:42:57.327000
29-10-2018,Breath sensor, 664.00,10:42:57.344000
29-10-2018,Pulse sensor, 2683.00,10:42:57.810000
29-10-2018,GSR sensor, 444.00,10:42:57.826000
29-10-2018,Breath sensor, 663.00,10:42:57.843000
29-10-2018,Pulse sensor, 1594.00,10:42:58.311000
29-10-2018,GSR sensor, 444.00,10:42:58.326000
29-10-2018,Breath sensor, 665.00,10:42:58.342000
29-10-2018,Pulse sensor, 1838.00,10:42:58.811000
29-10-2018,GSR sensor, 448.00,10:42:58.827000
29-10-2018,Breath sensor, 654.00,10:42:58.845000
29-10-2018,Pulse sensor, 1510.00,10:42:59.311000
29-10-2018,GSR sensor, 448.00,10:42:59.326000
29-10-2018,Breath sensor, 665.00,10:42:59.343000
29-10-2018,Pulse sensor, 1525.00,10:42:59.810000
29-10-2018,GSR sensor, 448.00,10:42:59.826000
29-10-2018,Breath sensor, 665.00,10:42:59.844000
29-10-2018,Pulse sensor, 1594.00,10:43:00.310000
29-10-2018,GSR sensor, 448.00,10:43:00.327000
29-10-2018,Breath sensor, 666.00,10:43:00.345000
29-10-2018,Pulse sensor, 1507.00,10:43:00.811000
29-10-2018,GSR sensor, 450.00,10:43:00.827000
29-10-2018,Breath sensor, 672.00,10:43:00.843000
29-10-2018,Pulse sensor, 1584.00,10:43:01.310000
29-10-2018,GSR sensor, 450.00,10:43:01.325000
29-10-2018,Breath sensor, 664.00,10:43:01.342000
29-10-2018,Pulse sensor, 2255.00,10:43:01.811000
29-10-2018,GSR sensor, 448.00,10:43:01.826000
29-10-2018,Breath sensor, 661.00,10:43:01.843000
29-10-2018,Pulse sensor, 1535.00,10:43:02.310000
29-10-2018,GSR sensor, 442.00,10:43:02.325000
29-10-2018,Breath sensor, 661.00,10:43:02.341000
29-10-2018,Pulse sensor, 1834.00,10:43:02.810000
29-10-2018,GSR sensor, 436.00,10:43:02.827000
29-10-2018,Breath sensor, 664.00,10:43:02.844000
29-10-2018,Pulse sensor, 2527.00,10:43:03.311000
29-10-2018,GSR sensor, 442.00,10:43:03.326000
29-10-2018,Breath sensor, 660.00,10:43:03.342000
29-10-2018,Pulse sensor, 1454.00,10:43:03.810000
29-10-2018,GSR sensor, 448.00,10:43:03.826000
29-10-2018,Breath sensor, 664.00,10:43:03.842000
29-10-2018,Pulse sensor, 1844.00,10:43:04.311000
29-10-2018,GSR sensor, 448.00,10:43:04.326000
29-10-2018,Breath sensor, 663.00,10:43:04.343000
29-10-2018,Pulse sensor, 2351.00,10:43:04.811000
29-10-2018,GSR sensor, 451.00,10:43:04.827000
29-10-2018,Breath sensor, 666.00,10:43:04.845000
29-10-2018,Pulse sensor, 1519.00,10:43:05.311000
29-10-2018,GSR sensor, 448.00,10:43:05.327000
29-10-2018,Breath sensor, 665.00,10:43:05.344000
29-10-2018,Pulse sensor, 1744.00,10:43:05.811000
29-10-2018,GSR sensor, 448.00,10:43:05.825000
29-10-2018,Breath sensor, 665.00,10:43:05.842000
29-10-2018,Pulse sensor, 3089.00,10:43:06.310000
29-10-2018,GSR sensor, 520.00,10:43:06.326000
29-10-2018,Breath sensor, 662.00,10:43:06.343000
29-10-2018,Pulse sensor, 1408.00,10:43:06.810000
29-10-2018,GSR sensor, 436.00,10:43:06.826000
29-10-2018,Breath sensor, 660.00,10:43:06.843000
29-10-2018,Pulse sensor, 1508.00,10:43:07.310000
29-10-2018,GSR sensor, 444.00,10:43:07.326000
29-10-2018,Breath sensor, 667.00,10:43:07.344000
29-10-2018,Pulse sensor, 2378.00,10:43:07.810000
29-10-2018,GSR sensor, 442.00,10:43:07.827000
29-10-2018,Breath sensor, 666.00,10:43:07.843000
29-10-2018,Pulse sensor, 1463.00,10:43:08.311000
29-10-2018,GSR sensor, 448.00,10:43:08.327000
29-10-2018,Breath sensor, 665.00,10:43:08.344000
29-10-2018,Pulse sensor, 1690.00,10:43:08.810000
29-10-2018,GSR sensor, 444.00,10:43:08.825000
29-10-2018,Breath sensor, 666.00,10:43:08.842000
29-10-2018,Pulse sensor, 1728.00,10:43:09.309000
29-10-2018,GSR sensor, 441.00,10:43:09.325000
29-10-2018,Breath sensor, 662.00,10:43:09.341000
29-10-2018,Pulse sensor, 1479.00,10:43:09.810000
29-10-2018,GSR sensor, 448.00,10:43:09.826000
29-10-2018,Breath sensor, 663.00,10:43:09.842000
29-10-2018,Pulse sensor, 1682.00,10:43:10.310000
29-10-2018,GSR sensor, 438.00,10:43:10.325000
29-10-2018,Breath sensor, 660.00,10:43:10.342000
29-10-2018,Pulse sensor, 2639.00,10:43:10.811000
29-10-2018,GSR sensor, 434.00,10:43:10.827000
29-10-2018,Breath sensor, 663.00,10:43:10.843000
29-10-2018,Pulse sensor, 1510.00,10:43:11.312000
29-10-2018,GSR sensor, 432.00,10:43:11.327000
29-10-2018,Breath sensor, 664.00,10:43:11.344000
29-10-2018,Pulse sensor, 1730.00,10:43:11.810000
29-10-2018,GSR sensor, 426.00,10:43:11.826000
29-10-2018,Breath sensor, 661.00,10:43:11.842000
29-10-2018,Pulse sensor, 1565.00,10:43:12.311000
29-10-2018,GSR sensor, 432.00,10:43:12.326000
29-10-2018,Breath sensor, 660.00,10:43:12.342000
29-10-2018,Pulse sensor, 1844.00,10:43:12.810000
29-10-2018,GSR sensor, 432.00,10:43:12.826000
29-10-2018,Breath sensor, 664.00,10:43:12.843000
29-10-2018,Pulse sensor, 2389.00,10:43:13.311000
29-10-2018,GSR sensor, 436.00,10:43:13.328000
29-10-2018,Breath sensor, 666.00,10:43:13.344000
29-10-2018,Pulse sensor, 1583.00,10:43:13.812000
29-10-2018,GSR sensor, 441.00,10:43:13.828000
29-10-2018,Breath sensor, 664.00,10:43:13.845000
29-10-2018,Pulse sensor, 1725.00,10:43:14.311000
29-10-2018,GSR sensor, 442.00,10:43:14.326000
29-10-2018,Breath sensor, 668.00,10:43:14.343000
29-10-2018,Pulse sensor, 1827.00,10:43:14.810000
29-10-2018,GSR sensor, 439.00,10:43:14.826000
29-10-2018,Breath sensor, 670.00,10:43:14.843000
29-10-2018,Pulse sensor, 2403.00,10:43:15.310000
29-10-2018,GSR sensor, 448.00,10:43:15.326000
29-10-2018,Breath sensor, 664.00,10:43:15.344000
29-10-2018,Pulse sensor, 1562.00,10:43:15.810000
29-10-2018,GSR sensor, 441.00,10:43:15.825000
29-10-2018,Breath sensor, 665.00,10:43:15.842000
29-10-2018,Pulse sensor, 1957.00,10:43:16.311000
29-10-2018,GSR sensor, 432.00,10:43:16.327000
29-10-2018,Breath sensor, 658.00,10:43:16.343000
29-10-2018,Pulse sensor, 1520.00,10:43:16.809000
29-10-2018,GSR sensor, 432.00,10:43:16.825000
29-10-2018,Breath sensor, 657.00,10:43:16.843000
29-10-2018,Pulse sensor, 1851.00,10:43:17.311000
29-10-2018,GSR sensor, 466.00,10:43:17.326000
29-10-2018,Breath sensor, 666.00,10:43:17.343000
29-10-2018,Pulse sensor, 2337.00,10:43:17.810000
29-10-2018,GSR sensor, 432.00,10:43:17.826000
29-10-2018,Breath sensor, 662.00,10:43:17.843000
29-10-2018,Pulse sensor, 1504.00,10:43:18.310000
29-10-2018,GSR sensor, 426.00,10:43:18.327000
29-10-2018,Breath sensor, 661.00,10:43:18.344000
29-10-2018,Pulse sensor, 1583.00,10:43:18.811000
29-10-2018,GSR sensor, 428.00,10:43:18.828000
29-10-2018,Breath sensor, 658.00,10:43:18.844000
29-10-2018,Pulse sensor, 2559.00,10:43:19.309000
29-10-2018,GSR sensor, 432.00,10:43:19.326000
29-10-2018,Breath sensor, 666.00,10:43:19.343000
29-10-2018,Pulse sensor, 1505.00,10:43:19.810000
29-10-2018,GSR sensor, 425.00,10:43:19.826000
29-10-2018,Breath sensor, 661.00,10:43:19.844000
29-10-2018,Pulse sensor, 1779.00,10:43:20.310000
29-10-2018,GSR sensor, 436.00,10:43:20.326000
29-10-2018,Breath sensor, 662.00,10:43:20.344000
29-10-2018,Pulse sensor, 2485.00,10:43:20.809000
29-10-2018,GSR sensor, 448.00,10:43:20.826000
29-10-2018,Breath sensor, 662.00,10:43:20.844000
29-10-2018,Pulse sensor, 1473.00,10:43:21.311000
29-10-2018,GSR sensor, 448.00,10:43:21.328000
29-10-2018,Breath sensor, 663.00,10:43:21.345000
29-10-2018,Pulse sensor, 1740.00,10:43:21.809000
29-10-2018,GSR sensor, 448.00,10:43:21.826000
29-10-2018,Breath sensor, 668.00,10:43:21.844000
29-10-2018,Pulse sensor, 1456.00,10:43:22.309000
29-10-2018,GSR sensor, 448.00,10:43:22.326000
29-10-2018,Breath sensor, 668.00,10:43:22.343000
29-10-2018,Pulse sensor, 1655.00,10:43:22.810000
29-10-2018,GSR sensor, 456.00,10:43:22.826000
29-10-2018,Breath sensor, 661.00,10:43:22.845000
29-10-2018,Pulse sensor, 2427.00,10:43:23.309000
29-10-2018,GSR sensor, 449.00,10:43:23.326000
29-10-2018,Breath sensor, 662.00,10:43:23.345000
29-10-2018,Pulse sensor, 1519.00,10:43:23.811000
29-10-2018,GSR sensor, 432.00,10:43:23.828000
29-10-2018,Breath sensor, 659.00,10:43:23.846000
29-10-2018,Pulse sensor, 1609.00,10:43:24.311000
29-10-2018,GSR sensor, 450.00,10:43:24.327000
29-10-2018,Breath sensor, 663.00,10:43:24.345000
29-10-2018,Pulse sensor, 2399.00,10:43:24.809000
29-10-2018,GSR sensor, 450.00,10:43:24.826000
29-10-2018,Breath sensor, 663.00,10:43:24.844000
29-10-2018,Pulse sensor, 1577.00,10:43:25.309000
29-10-2018,GSR sensor, 448.00,10:43:25.326000
29-10-2018,Breath sensor, 656.00,10:43:25.344000
29-10-2018,Pulse sensor, 1893.00,10:43:25.810000
29-10-2018,GSR sensor, 454.00,10:43:25.826000
29-10-2018,Breath sensor, 660.00,10:43:25.844000
29-10-2018,Pulse sensor, 2751.00,10:43:26.311000
29-10-2018,GSR sensor, 456.00,10:43:26.328000
29-10-2018,Breath sensor, 658.00,10:43:26.345000
29-10-2018,Pulse sensor, 1623.00,10:43:26.810000
29-10-2018,GSR sensor, 450.00,10:43:26.827000
29-10-2018,Breath sensor, 662.00,10:43:26.844000
29-10-2018,Pulse sensor, 1933.00,10:43:27.310000
29-10-2018,GSR sensor, 448.00,10:43:27.325000
29-10-2018,Breath sensor, 664.00,10:43:27.343000
29-10-2018,Pulse sensor, 1505.00,10:43:27.809000
29-10-2018,GSR sensor, 448.00,10:43:27.826000
29-10-2018,Breath sensor, 662.00,10:43:27.845000
29-10-2018,Pulse sensor, 1751.00,10:43:28.309000
29-10-2018,GSR sensor, 450.00,10:43:28.326000
29-10-2018,Breath sensor, 662.00,10:43:28.344000
29-10-2018,Pulse sensor, 2287.00,10:43:28.811000
29-10-2018,GSR sensor, 445.00,10:43:28.827000
29-10-2018,Breath sensor, 660.00,10:43:28.844000
29-10-2018,Pulse sensor, 1535.00,10:43:29.311000
29-10-2018,GSR sensor, 448.00,10:43:29.327000
29-10-2018,Breath sensor, 661.00,10:43:29.344000
29-10-2018,Pulse sensor, 1699.00,10:43:29.810000
29-10-2018,GSR sensor, 437.00,10:43:29.827000
29-10-2018,Breath sensor, 664.00,10:43:29.845000
29-10-2018,Pulse sensor, 2321.00,10:43:30.309000
29-10-2018,GSR sensor, 416.00,10:43:30.326000
29-10-2018,Breath sensor, 662.00,10:43:30.343000
29-10-2018,Pulse sensor, 1535.00,10:43:30.810000
29-10-2018,GSR sensor, 437.00,10:43:30.825000
29-10-2018,Breath sensor, 664.00,10:43:30.844000
29-10-2018,Pulse sensor, 1734.00,10:43:31.310000
29-10-2018,GSR sensor, 448.00,10:43:31.326000
29-10-2018,Breath sensor, 665.00,10:43:31.345000
29-10-2018,Pulse sensor, 2655.00,10:43:31.810000
29-10-2018,GSR sensor, 441.00,10:43:31.827000
29-10-2018,Breath sensor, 662.00,10:43:31.846000
29-10-2018,Pulse sensor, 1526.00,10:43:32.310000
29-10-2018,GSR sensor, 436.00,10:43:32.327000
29-10-2018,Breath sensor, 660.00,10:43:32.344000
29-10-2018,Pulse sensor, 1856.00,10:43:32.810000
29-10-2018,GSR sensor, 433.00,10:43:32.827000
29-10-2018,Breath sensor, 660.00,10:43:32.845000
29-10-2018,Pulse sensor, 1489.00,10:43:33.310000
29-10-2018,GSR sensor, 436.00,10:43:33.325000
29-10-2018,Breath sensor, 663.00,10:43:33.343000
29-10-2018,Pulse sensor, 1730.00,10:43:33.810000
29-10-2018,GSR sensor, 432.00,10:43:33.826000
29-10-2018,Breath sensor, 672.00,10:43:33.843000
29-10-2018,Pulse sensor, 1700.00,10:43:34.311000
29-10-2018,GSR sensor, 433.00,10:43:34.328000
29-10-2018,Breath sensor, 672.00,10:43:34.345000
29-10-2018,Pulse sensor, 1488.00,10:43:34.810000
29-10-2018,GSR sensor, 436.00,10:43:34.826000
29-10-2018,Breath sensor, 659.00,10:43:34.843000
29-10-2018,Pulse sensor, 1502.00,10:43:35.309000
29-10-2018,GSR sensor, 433.00,10:43:35.325000
29-10-2018,Breath sensor, 661.00,10:43:35.344000
29-10-2018,Pulse sensor, 1819.00,10:43:35.809000
29-10-2018,GSR sensor, 432.00,10:43:35.825000
29-10-2018,Breath sensor, 674.00,10:43:35.844000
29-10-2018,Pulse sensor, 1492.00,10:43:36.309000
29-10-2018,GSR sensor, 432.00,10:43:36.325000
29-10-2018,Breath sensor, 665.00,10:43:36.342000
29-10-2018,Pulse sensor, 1895.00,10:43:36.810000
29-10-2018,GSR sensor, 442.00,10:43:36.826000
29-10-2018,Breath sensor, 664.00,10:43:36.843000
29-10-2018,Pulse sensor, 2277.00,10:43:37.326000
29-10-2018,GSR sensor, 426.00,10:43:37.341000
29-10-2018,Breath sensor, 668.00,10:43:37.358000
29-10-2018,Pulse sensor, 1623.00,10:43:37.809000
29-10-2018,GSR sensor, 432.00,10:43:37.825000
29-10-2018,Breath sensor, 668.00,10:43:37.843000
29-10-2018,Pulse sensor, 1799.00,10:43:38.308000
29-10-2018,GSR sensor, 432.00,10:43:38.324000
29-10-2018,Breath sensor, 669.00,10:43:38.342000
29-10-2018,Pulse sensor, 2170.00,10:43:38.803000
29-10-2018,GSR sensor, 432.00,10:43:38.815000
29-10-2018,Breath sensor, 662.00,10:43:38.827000
29-10-2018,Pulse sensor, 1590.00,10:43:39.305000
29-10-2018,GSR sensor, 428.00,10:43:39.317000
29-10-2018,Breath sensor, 668.00,10:43:39.329000
29-10-2018,Pulse sensor, 1582.00,10:43:39.807000
29-10-2018,GSR sensor, 426.00,10:43:39.821000
29-10-2018,Breath sensor, 664.00,10:43:39.835000
29-10-2018,Pulse sensor, 1630.00,10:43:40.309000
29-10-2018,GSR sensor, 427.00,10:43:40.325000
29-10-2018,Breath sensor, 666.00,10:43:40.341000
29-10-2018,Pulse sensor, 2427.00,10:43:40.809000
29-10-2018,GSR sensor, 411.00,10:43:40.825000
29-10-2018,Breath sensor, 668.00,10:43:40.843000
29-10-2018,Pulse sensor, 1565.00,10:43:41.310000
29-10-2018,GSR sensor, 400.00,10:43:41.325000
29-10-2018,Breath sensor, 664.00,10:43:41.342000
29-10-2018,Pulse sensor, 1554.00,10:43:41.810000
29-10-2018,GSR sensor, 400.00,10:43:41.826000
29-10-2018,Breath sensor, 664.00,10:43:41.842000
29-10-2018,Pulse sensor, 1607.00,10:43:42.303000
29-10-2018,GSR sensor, 395.00,10:43:42.313000
29-10-2018,Breath sensor, 665.00,10:43:42.323000
29-10-2018,Pulse sensor, 2331.00,10:43:42.803000
29-10-2018,GSR sensor, 396.00,10:43:42.812000
29-10-2018,Breath sensor, 664.00,10:43:42.822000
29-10-2018,Pulse sensor, 1562.00,10:43:43.303000
29-10-2018,GSR sensor, 400.00,10:43:43.312000
29-10-2018,Breath sensor, 672.00,10:43:43.323000
29-10-2018,Pulse sensor, 1765.00,10:43:43.802000
29-10-2018,GSR sensor, 412.00,10:43:43.811000
29-10-2018,Breath sensor, 669.00,10:43:43.821000
29-10-2018,Pulse sensor, 1472.00,10:43:44.305000
29-10-2018,GSR sensor, 418.00,10:43:44.316000
29-10-2018,Breath sensor, 666.00,10:43:44.327000
29-10-2018,Pulse sensor, 2437.00,10:43:44.803000
29-10-2018,GSR sensor, 417.00,10:43:44.812000
29-10-2018,Breath sensor, 665.00,10:43:44.823000
29-10-2018,Pulse sensor, 1648.00,10:43:45.310000
29-10-2018,GSR sensor, 416.00,10:43:45.327000
29-10-2018,Breath sensor, 666.00,10:43:45.343000
29-10-2018,Pulse sensor, 1869.00,10:43:45.810000
29-10-2018,GSR sensor, 451.00,10:43:45.826000
29-10-2018,Breath sensor, 662.00,10:43:45.845000
29-10-2018,Pulse sensor, 2416.00,10:43:46.309000
29-10-2018,GSR sensor, 432.00,10:43:46.325000
29-10-2018,Breath sensor, 660.00,10:43:46.343000
29-10-2018,Pulse sensor, 1651.00,10:43:46.811000
29-10-2018,GSR sensor, 432.00,10:43:46.827000
29-10-2018,Breath sensor, 672.00,10:43:46.843000
29-10-2018,Pulse sensor, 1955.00,10:43:47.302000
29-10-2018,GSR sensor, 448.00,10:43:47.311000
29-10-2018,Breath sensor, 665.00,10:43:47.324000
29-10-2018,Pulse sensor, 2213.00,10:43:47.807000
29-10-2018,GSR sensor, 452.00,10:43:47.819000
29-10-2018,Breath sensor, 662.00,10:43:47.832000
29-10-2018,Pulse sensor, 1535.00,10:43:48.303000
29-10-2018,GSR sensor, 460.00,10:43:48.312000
29-10-2018,Breath sensor, 662.00,10:43:48.322000
29-10-2018,Pulse sensor, 1597.00,10:43:48.802000
29-10-2018,GSR sensor, 461.00,10:43:48.812000
29-10-2018,Breath sensor, 663.00,10:43:48.825000
29-10-2018,Pulse sensor, 2267.00,10:43:49.308000
29-10-2018,GSR sensor, 526.00,10:43:49.323000
29-10-2018,Breath sensor, 662.00,10:43:49.338000
29-10-2018,Pulse sensor, 1520.00,10:43:49.809000
29-10-2018,GSR sensor, 560.00,10:43:49.825000
29-10-2018,Breath sensor, 605.00,10:43:49.841000
29-10-2018,Pulse sensor, 1935.00,10:43:50.303000
29-10-2018,GSR sensor, 550.00,10:43:50.312000
29-10-2018,Breath sensor, 662.00,10:43:50.323000
29-10-2018,Pulse sensor, 1569.00,10:43:50.810000
29-10-2018,GSR sensor, 549.00,10:43:50.826000
29-10-2018,Breath sensor, 662.00,10:43:50.844000
29-10-2018,Pulse sensor, 3696.00,10:43:51.306000
29-10-2018,GSR sensor, 536.00,10:43:51.319000
29-10-2018,Breath sensor, 661.00,10:43:51.333000
29-10-2018,Pulse sensor, 1581.00,10:43:51.810000
29-10-2018,GSR sensor, 465.00,10:43:51.826000
29-10-2018,Breath sensor, 659.00,10:43:51.844000
29-10-2018,Pulse sensor, 2099.00,10:43:52.306000
29-10-2018,GSR sensor, 454.00,10:43:52.319000
29-10-2018,Breath sensor, 664.00,10:43:52.332000
29-10-2018,Pulse sensor, 3787.00,10:43:52.809000
29-10-2018,GSR sensor, 450.00,10:43:52.826000
29-10-2018,Breath sensor, 661.00,10:43:52.844000
29-10-2018,Pulse sensor, 1502.00,10:43:53.302000
29-10-2018,GSR sensor, 453.00,10:43:53.311000
29-10-2018,Breath sensor, 662.00,10:43:53.324000
29-10-2018,Pulse sensor, 1811.00,10:43:53.810000
29-10-2018,GSR sensor, 448.00,10:43:53.826000
29-10-2018,Breath sensor, 661.00,10:43:53.843000
29-10-2018,Pulse sensor, 1447.00,10:43:54.311000
29-10-2018,GSR sensor, 443.00,10:43:54.327000
29-10-2018,Breath sensor, 659.00,10:43:54.344000
29-10-2018,Pulse sensor, 2638.00,10:43:54.808000
29-10-2018,GSR sensor, 461.00,10:43:54.819000
29-10-2018,Breath sensor, 658.00,10:43:54.831000
29-10-2018,Pulse sensor, 1341.00,10:43:55.310000
29-10-2018,GSR sensor, 464.00,10:43:55.326000
29-10-2018,Breath sensor, 662.00,10:43:55.343000
29-10-2018,Pulse sensor, 1722.00,10:43:55.810000
29-10-2018,GSR sensor, 466.00,10:43:55.825000
29-10-2018,Breath sensor, 659.00,10:43:55.842000
29-10-2018,Pulse sensor, 1895.00,10:43:56.308000
29-10-2018,GSR sensor, 472.00,10:43:56.324000
29-10-2018,Breath sensor, 672.00,10:43:56.341000
29-10-2018,Pulse sensor, 1330.00,10:43:56.810000
29-10-2018,GSR sensor, 444.00,10:43:56.826000
29-10-2018,Breath sensor, 664.00,10:43:56.842000
29-10-2018,Pulse sensor, 2395.00,10:43:57.305000
29-10-2018,GSR sensor, 465.00,10:43:57.316000
29-10-2018,Breath sensor, 661.00,10:43:57.332000
29-10-2018,Pulse sensor, 1406.00,10:43:57.810000
29-10-2018,GSR sensor, 464.00,10:43:57.826000
29-10-2018,Breath sensor, 660.00,10:43:57.843000
29-10-2018,Pulse sensor, 1470.00,10:43:58.305000
29-10-2018,GSR sensor, 464.00,10:43:58.322000
29-10-2018,Breath sensor, 660.00,10:43:58.335000
29-10-2018,Pulse sensor, 1397.00,10:43:58.810000
29-10-2018,GSR sensor, 464.00,10:43:58.826000
29-10-2018,Breath sensor, 665.00,10:43:58.844000
29-10-2018,Pulse sensor, 1610.00,10:43:59.303000
29-10-2018,GSR sensor, 464.00,10:43:59.312000
29-10-2018,Breath sensor, 660.00,10:43:59.323000
29-10-2018,Pulse sensor, 2559.00,10:43:59.801000
29-10-2018,GSR sensor, 464.00,10:43:59.809000
29-10-2018,Breath sensor, 659.00,10:43:59.819000
29-10-2018,Pulse sensor, 1522.00,10:44:00.309000
29-10-2018,GSR sensor, 464.00,10:44:00.323000
29-10-2018,Breath sensor, 660.00,10:44:00.338000
29-10-2018,Pulse sensor, 1877.00,10:44:00.804000
29-10-2018,GSR sensor, 460.00,10:44:00.815000
29-10-2018,Breath sensor, 661.00,10:44:00.828000
29-10-2018,Pulse sensor, 2395.00,10:44:01.303000
29-10-2018,GSR sensor, 464.00,10:44:01.314000
29-10-2018,Breath sensor, 658.00,10:44:01.326000
29-10-2018,Pulse sensor, 1573.00,10:44:01.807000
29-10-2018,GSR sensor, 461.00,10:44:01.821000
29-10-2018,Breath sensor, 660.00,10:44:01.834000
29-10-2018,Pulse sensor, 1805.00,10:44:02.303000
29-10-2018,GSR sensor, 457.00,10:44:02.313000
29-10-2018,Breath sensor, 662.00,10:44:02.323000
29-10-2018,Pulse sensor, 2559.00,10:44:02.807000
29-10-2018,GSR sensor, 454.00,10:44:02.818000
29-10-2018,Breath sensor, 664.00,10:44:02.831000
29-10-2018,Pulse sensor, 1520.00,10:44:03.304000
29-10-2018,GSR sensor, 454.00,10:44:03.315000
29-10-2018,Breath sensor, 658.00,10:44:03.328000
29-10-2018,Pulse sensor, 1970.00,10:44:03.802000
29-10-2018,GSR sensor, 453.00,10:44:03.811000
29-10-2018,Breath sensor, 660.00,10:44:03.821000
29-10-2018,Pulse sensor, 3047.00,10:44:04.307000
29-10-2018,GSR sensor, 450.00,10:44:04.321000
29-10-2018,Breath sensor, 658.00,10:44:04.336000
29-10-2018,Pulse sensor, 1332.00,10:44:04.805000
29-10-2018,GSR sensor, 456.00,10:44:04.817000
29-10-2018,Breath sensor, 657.00,10:44:04.830000
29-10-2018,Pulse sensor, 1371.00,10:44:05.302000
29-10-2018,GSR sensor, 452.00,10:44:05.311000
29-10-2018,Breath sensor, 660.00,10:44:05.320000
29-10-2018,Pulse sensor, 1387.00,10:44:05.803000
29-10-2018,GSR sensor, 453.00,10:44:05.812000
29-10-2018,Breath sensor, 660.00,10:44:05.823000
29-10-2018,Pulse sensor, 1653.00,10:44:06.309000
29-10-2018,GSR sensor, 448.00,10:44:06.326000
29-10-2018,Breath sensor, 662.00,10:44:06.343000
29-10-2018,Pulse sensor, 1427.00,10:44:06.809000
29-10-2018,GSR sensor, 455.00,10:44:06.826000
29-10-2018,Breath sensor, 656.00,10:44:06.844000
29-10-2018,Pulse sensor, 2363.00,10:44:07.308000
