time,heart,breath,gsr,date
3280631,2354,981,590,2019-03-17_20:15:06.445000
3280731,2354,1002,576,2019-03-17_20:15:06.542000
3280831,2354,984,587,2019-03-17_20:15:06.624000
3280931,2354,999,590,2019-03-17_20:15:06.772000
3281031,2354,992,590,2019-03-17_20:15:06.926000
3281131,2361,992,586,2019-03-17_20:15:07.030000
3281231,2352,981,578,2019-03-17_20:15:07.090000
3281331,2355,982,577,2019-03-17_20:15:07.155000
3281431,2365,999,592,2019-03-17_20:15:07.237000
3281531,2355,983,592,2019-03-17_20:15:07.327000
3281631,2363,976,593,2019-03-17_20:15:07.430000
3281731,2351,981,582,2019-03-17_20:15:07.553000
3281831,2359,969,584,2019-03-17_20:15:07.664000
3281931,2355,965,587,2019-03-17_20:15:07.767000
3282031,2358,961,577,2019-03-17_20:15:07.923000
3282131,2353,976,576,2019-03-17_20:15:08.066000
3282231,2351,985,584,2019-03-17_20:15:08.218000
3282331,2357,978,592,2019-03-17_20:15:08.315000
3282431,2357,1000,590,2019-03-17_20:15:08.560000
3282531,2353,1023,587,2019-03-17_20:15:08.696000
3282631,2352,1031,592,2019-03-17_20:15:08.818000
3282731,2353,1059,602,2019-03-17_20:15:08.915000
3282831,2353,1078,589,2019-03-17_20:15:09.007000
3282931,2354,1062,583,2019-03-17_20:15:09.099000
3283031,2359,1045,604,2019-03-17_20:15:09.211000
3283131,2352,1046,592,2019-03-17_20:15:09.301000
3283231,2355,1043,592,2019-03-17_20:15:09.484000
3283331,2352,1040,598,2019-03-17_20:15:09.620000
3283431,2352,1051,601,2019-03-17_20:15:09.726000
3283531,2352,1034,597,2019-03-17_20:15:09.845000
3283631,2352,1036,602,2019-03-17_20:15:09.989000
3283731,2351,1022,599,2019-03-17_20:15:10.081000
3283831,2351,1002,596,2019-03-17_20:15:10.226000
3283931,2352,1011,593,2019-03-17_20:15:10.346000
3284031,2352,1014,592,2019-03-17_20:15:10.448000
3284131,2351,1045,601,2019-03-17_20:15:10.536000
3284231,2351,1016,601,2019-03-17_20:15:10.655000
3284331,2351,1053,598,2019-03-17_20:15:10.734000
3284431,2351,1041,597,2019-03-17_20:15:10.813000
3284531,2349,1023,600,2019-03-17_20:15:10.978000
3284631,2352,1022,596,2019-03-17_20:15:11.161000
3284731,2352,1009,608,2019-03-17_20:15:11.246000
3284831,2351,996,618,2019-03-17_20:15:11.336000
3284931,2352,992,598,2019-03-17_20:15:11.450000
3285031,2351,982,592,2019-03-17_20:15:11.627000
3285131,2349,983,609,2019-03-17_20:15:11.792000
3285231,2347,972,614,2019-03-17_20:15:11.880000
3285331,2347,979,606,2019-03-17_20:15:11.967000
3285431,2352,983,608,2019-03-17_20:15:12.034000
3285531,2347,976,608,2019-03-17_20:15:12.144000
3285631,2350,992,618,2019-03-17_20:15:12.219000
3285731,2347,990,618,2019-03-17_20:15:12.281000
3285831,2350,982,614,2019-03-17_20:15:12.393000
3285931,2343,978,600,2019-03-17_20:15:12.518000
3286031,2351,974,590,2019-03-17_20:15:12.679000
3286131,2349,970,605,2019-03-17_20:15:12.829000
3286231,2352,944,600,2019-03-17_20:15:12.928000
3286331,2347,968,601,2019-03-17_20:15:13.045000
3286431,2346,978,601,2019-03-17_20:15:13.138000
3286531,2347,991,601,2019-03-17_20:15:13.305000
3286631,2346,977,602,2019-03-17_20:15:13.449000
3286731,2351,972,599,2019-03-17_20:15:13.526000
3286831,2348,976,608,2019-03-17_20:15:13.594000
3286931,2349,993,609,2019-03-17_20:15:13.683000
3287031,2347,1004,608,2019-03-17_20:15:13.769000
3287131,2347,1040,598,2019-03-17_20:15:13.879000
3287231,2347,1048,604,2019-03-17_20:15:14.047000
3287331,2350,1066,592,2019-03-17_20:15:14.180000
3287431,2347,1058,593,2019-03-17_20:15:14.285000
3287531,2339,1098,602,2019-03-17_20:15:14.453000
3287631,2341,1102,509,2019-03-17_20:15:14.602000
3287731,2347,1122,592,2019-03-17_20:15:14.752000
3287831,2343,1131,594,2019-03-17_20:15:14.870000
3287931,2349,1104,610,2019-03-17_20:15:15.015000
3288031,2346,1104,600,2019-03-17_20:15:15.179000
3288131,2343,1084,601,2019-03-17_20:15:15.328000
3288231,2347,1079,608,2019-03-17_20:15:15.389000
3288331,2343,1081,592,2019-03-17_20:15:15.453000
3288431,2343,1073,613,2019-03-17_20:15:15.559000
3288531,2349,1084,602,2019-03-17_20:15:15.699000
3288631,2343,1062,608,2019-03-17_20:15:15.835000
3288731,2352,1056,598,2019-03-17_20:15:15.950000
3288831,2343,1038,594,2019-03-17_20:15:16.035000
3288931,2343,1044,600,2019-03-17_20:15:16.174000
3289031,2343,1040,576,2019-03-17_20:15:16.251000
3289131,2342,1042,605,2019-03-17_20:15:16.378000
3289231,2343,1042,592,2019-03-17_20:15:16.490000
3289331,2347,1036,608,2019-03-17_20:15:16.556000
3289431,2342,1018,602,2019-03-17_20:15:16.612000
3289531,2342,1006,600,2019-03-17_20:15:16.702000
3289631,2339,1001,608,2019-03-17_20:15:16.851000
3289731,2347,1008,622,2019-03-17_20:15:17.005000
3289831,2343,1008,608,2019-03-17_20:15:17.104000
3289931,2342,1008,597,2019-03-17_20:15:17.225000
3290031,2347,1014,603,2019-03-17_20:15:17.347000
3290131,2349,1008,611,2019-03-17_20:15:17.467000
3290231,2343,1008,605,2019-03-17_20:15:17.614000
3290331,2350,1008,603,2019-03-17_20:15:17.696000
3290431,2347,989,597,2019-03-17_20:15:17.798000
3290531,2347,1005,601,2019-03-17_20:15:17.876000
3290631,2347,997,606,2019-03-17_20:15:17.971000
3290731,2349,1008,604,2019-03-17_20:15:18.058000
3290831,2352,1020,609,2019-03-17_20:15:18.155000
3290931,2351,1021,588,2019-03-17_20:15:18.290000
3291031,2351,1038,601,2019-03-17_20:15:18.385000
3291131,2351,1049,601,2019-03-17_20:15:18.534000
3291231,2351,1056,609,2019-03-17_20:15:18.671000
3291331,2349,1061,606,2019-03-17_20:15:18.804000
3291431,2352,1062,598,2019-03-17_20:15:18.896000
3291531,2345,1052,622,2019-03-17_20:15:19.059000
3291631,2351,1050,602,2019-03-17_20:15:19.199000
3291731,2352,1034,605,2019-03-17_20:15:19.343000
3291831,2351,1040,592,2019-03-17_20:15:19.451000
3291931,2352,1034,608,2019-03-17_20:15:19.589000
3292031,2351,1034,608,2019-03-17_20:15:19.731000
3292131,2343,1030,596,2019-03-17_20:15:19.886000
3292231,2347,1017,599,2019-03-17_20:15:19.999000
3292331,2353,1007,608,2019-03-17_20:15:20.085000
3292431,2353,1031,597,2019-03-17_20:15:20.169000
3292531,2355,998,612,2019-03-17_20:15:20.269000
3292631,2355,1008,618,2019-03-17_20:15:20.389000
3292731,2353,991,604,2019-03-17_20:15:20.503000
3292831,2353,985,592,2019-03-17_20:15:20.623000
3292931,2361,978,600,2019-03-17_20:15:20.725000
3293031,2365,980,590,2019-03-17_20:15:20.814000
3293131,2368,976,592,2019-03-17_20:15:20.955000
3293231,2369,980,594,2019-03-17_20:15:21.037000
3293331,2371,974,592,2019-03-17_20:15:21.167000
3293431,2373,980,592,2019-03-17_20:15:21.280000
3293531,2367,976,594,2019-03-17_20:15:21.434000
3293631,2371,976,592,2019-03-17_20:15:21.549000
3293731,2374,946,588,2019-03-17_20:15:21.636000
3293831,2373,956,624,2019-03-17_20:15:21.743000
3293931,2378,951,592,2019-03-17_20:15:21.861000
3294031,2377,962,602,2019-03-17_20:15:21.925000
3294131,2378,974,583,2019-03-17_20:15:22.006000
3294231,2377,968,589,2019-03-17_20:15:22.181000
3294331,2374,1002,592,2019-03-17_20:15:22.338000
3294431,2374,983,590,2019-03-17_20:15:22.429000
3294531,2381,988,592,2019-03-17_20:15:22.537000
3294631,2378,989,576,2019-03-17_20:15:22.684000
3294731,2377,977,560,2019-03-17_20:15:22.834000
3294831,2374,973,570,2019-03-17_20:15:22.931000
3294931,2378,976,566,2019-03-17_20:15:23.027000
3295031,2371,948,579,2019-03-17_20:15:23.147000
3295131,2377,957,569,2019-03-17_20:15:23.290000
3295231,2375,958,568,2019-03-17_20:15:23.404000
3295331,2373,956,578,2019-03-17_20:15:23.547000
3295431,2372,944,576,2019-03-17_20:15:23.641000
3295531,2373,942,578,2019-03-17_20:15:23.779000
3295631,2373,944,560,2019-03-17_20:15:23.940000
3295731,2367,937,570,2019-03-17_20:15:24.089000
3295831,2373,944,576,2019-03-17_20:15:24.161000
3295931,2370,928,586,2019-03-17_20:15:24.309000
3296031,2370,938,578,2019-03-17_20:15:24.441000
3296131,2369,923,592,2019-03-17_20:15:24.591000
3296231,2373,927,576,2019-03-17_20:15:24.689000
3296331,2373,920,584,2019-03-17_20:15:24.803000
3296431,2370,906,580,2019-03-17_20:15:24.890000
3296531,2367,912,583,2019-03-17_20:15:24.962000
3296631,2367,925,572,2019-03-17_20:15:25.076000
3296731,2365,912,598,2019-03-17_20:15:25.171000
3296831,2371,912,584,2019-03-17_20:15:25.298000
3296931,2361,910,553,2019-03-17_20:15:25.377000
3297031,2365,916,576,2019-03-17_20:15:25.560000
3297131,2363,923,570,2019-03-17_20:15:25.721000
3297231,2369,913,572,2019-03-17_20:15:25.866000
3297331,2363,920,570,2019-03-17_20:15:26.003000
3297431,2369,912,565,2019-03-17_20:15:26.146000
3297531,2367,925,566,2019-03-17_20:15:26.308000
3297631,2367,930,532,2019-03-17_20:15:26.456000
3297731,2359,944,576,2019-03-17_20:15:26.580000
3297831,2367,942,576,2019-03-17_20:15:26.683000
3297931,2364,944,545,2019-03-17_20:15:26.787000
3298031,2367,952,547,2019-03-17_20:15:26.845000
3298131,2367,973,568,2019-03-17_20:15:26.910000
3298231,2365,976,566,2019-03-17_20:15:27.009000
3298331,2363,972,571,2019-03-17_20:15:27.091000
3298431,2363,970,560,2019-03-17_20:15:27.184000
3298531,2358,963,547,2019-03-17_20:15:27.270000
3298631,2363,970,539,2019-03-17_20:15:27.410000
3298731,2359,960,560,2019-03-17_20:15:27.481000
3298831,2356,957,576,2019-03-17_20:15:27.559000
3298931,2361,955,550,2019-03-17_20:15:27.630000
3299031,2363,944,559,2019-03-17_20:15:27.756000
3299131,2359,942,560,2019-03-17_20:15:27.902000
3299231,2361,928,578,2019-03-17_20:15:28.010000
3299331,2359,934,549,2019-03-17_20:15:28.114000
3299431,2357,941,502,2019-03-17_20:15:28.221000
3299531,2358,928,560,2019-03-17_20:15:28.389000
3299631,2363,939,489,2019-03-17_20:15:28.503000
3299731,2359,933,560,2019-03-17_20:15:28.648000
3299831,2358,925,528,2019-03-17_20:15:28.774000
3299931,2357,925,508,2019-03-17_20:15:28.876000
3300031,2365,928,566,2019-03-17_20:15:28.961000
3300131,2363,909,533,2019-03-17_20:15:29.037000
3300231,2353,920,528,2019-03-17_20:15:29.114000
3300331,2357,928,554,2019-03-17_20:15:29.179000
3300431,2361,934,539,2019-03-17_20:15:29.270000
3300531,2359,932,560,2019-03-17_20:15:29.381000
3300631,2352,927,502,2019-03-17_20:15:29.488000
3300731,2359,920,540,2019-03-17_20:15:29.641000
3300831,2363,914,531,2019-03-17_20:15:29.841000
3300931,2359,924,560,2019-03-17_20:15:30.030000
3301031,2357,926,532,2019-03-17_20:15:30.149000
3301131,2357,960,498,2019-03-17_20:15:30.278000
3301231,2369,962,532,2019-03-17_20:15:30.418000
3301331,2367,970,532,2019-03-17_20:15:30.546000
3301431,2367,955,616,2019-03-17_20:15:30.610000
3301531,2375,974,554,2019-03-17_20:15:30.772000
3301631,2368,982,533,2019-03-17_20:15:30.902000
3301731,2371,986,534,2019-03-17_20:15:31.065000
3301831,2378,960,521,2019-03-17_20:15:31.242000
3301931,2371,956,520,2019-03-17_20:15:31.403000
3302031,2381,944,496,2019-03-17_20:15:31.504000
3302131,2383,930,524,2019-03-17_20:15:31.572000
3302231,2379,934,524,2019-03-17_20:15:31.664000
3302331,2374,912,548,2019-03-17_20:15:31.745000
3302431,2375,929,528,2019-03-17_20:15:31.811000
3302531,2379,919,496,2019-03-17_20:15:31.914000
3302631,2384,914,533,2019-03-17_20:15:32.033000
3302731,2384,918,534,2019-03-17_20:15:32.141000
3302831,2383,926,511,2019-03-17_20:15:32.244000
3302931,2379,900,539,2019-03-17_20:15:32.388000
3303031,2383,902,510,2019-03-17_20:15:32.574000
3303131,2384,912,532,2019-03-17_20:15:32.702000
3303231,2384,912,572,2019-03-17_20:15:32.874000
3303331,2385,896,556,2019-03-17_20:15:33.016000
3303431,2386,912,546,2019-03-17_20:15:33.195000
3303531,2384,912,511,2019-03-17_20:15:33.345000
3303631,2387,901,533,2019-03-17_20:15:33.491000
3303731,2386,897,550,2019-03-17_20:15:33.578000
3303831,2389,908,531,2019-03-17_20:15:33.718000
3303931,2386,874,560,2019-03-17_20:15:33.846000
3304031,2387,900,545,2019-03-17_20:15:34.029000
3304131,2391,918,552,2019-03-17_20:15:34.154000
3304231,2391,912,536,2019-03-17_20:15:34.269000
3304331,2387,909,532,2019-03-17_20:15:34.412000
3304431,2385,906,554,2019-03-17_20:15:34.562000
3304531,2397,899,578,2019-03-17_20:15:34.692000
3304631,2393,900,573,2019-03-17_20:15:34.796000
3304731,2397,912,544,2019-03-17_20:15:34.865000
3304831,2394,922,569,2019-03-17_20:15:34.942000
3304931,2397,950,520,2019-03-17_20:15:34.996000
3305031,2399,962,528,2019-03-17_20:15:35.068000
3305131,2399,944,551,2019-03-17_20:15:35.128000
3305231,2401,964,546,2019-03-17_20:15:35.206000
3305331,2398,960,580,2019-03-17_20:15:35.263000
3305431,2402,954,594,2019-03-17_20:15:35.339000
3305531,2403,972,552,2019-03-17_20:15:35.455000
3305631,2402,960,560,2019-03-17_20:15:35.560000
3305731,2403,967,605,2019-03-17_20:15:35.734000
3305831,2407,954,590,2019-03-17_20:15:35.894000
3305931,2398,947,554,2019-03-17_20:15:35.961000
3306031,2405,953,578,2019-03-17_20:15:36.052000
3306131,2403,945,576,2019-03-17_20:15:36.159000
3306231,2405,931,580,2019-03-17_20:15:36.262000
3306331,2407,934,567,2019-03-17_20:15:36.396000
3306431,2410,940,534,2019-03-17_20:15:36.514000
3306531,2407,923,622,2019-03-17_20:15:36.633000
3306631,2407,923,614,2019-03-17_20:15:36.769000
3306731,2406,912,630,2019-03-17_20:15:36.860000
3306831,2401,902,592,2019-03-17_20:15:36.953000
3306931,2413,912,636,2019-03-17_20:15:37.101000
3307031,2411,913,598,2019-03-17_20:15:37.236000
3307131,2409,927,608,2019-03-17_20:15:37.296000
3307231,2410,920,598,2019-03-17_20:15:37.356000
3307331,2407,906,624,2019-03-17_20:15:37.408000
3307431,2407,912,624,2019-03-17_20:15:37.474000
3307531,2406,901,640,2019-03-17_20:15:37.556000
3307631,2399,896,635,2019-03-17_20:15:37.628000
3307731,2363,899,625,2019-03-17_20:15:37.692000
3307831,2403,897,624,2019-03-17_20:15:37.757000
3307931,2375,905,628,2019-03-17_20:15:37.822000
3308031,2401,912,633,2019-03-17_20:15:37.937000
3308131,2404,916,630,2019-03-17_20:15:38.019000
3308231,2411,922,633,2019-03-17_20:15:38.107000
3308331,2405,918,640,2019-03-17_20:15:38.179000
3308431,2399,929,640,2019-03-17_20:15:38.238000
3308531,2405,938,633,2019-03-17_20:15:38.323000
3308631,2381,950,645,2019-03-17_20:15:38.393000
3308731,2383,960,640,2019-03-17_20:15:38.463000
3308831,2375,947,642,2019-03-17_20:15:38.570000
3308931,2397,953,640,2019-03-17_20:15:38.743000
3309031,2397,940,642,2019-03-17_20:15:38.891000
3309131,2401,926,646,2019-03-17_20:15:39.004000
3309231,2405,928,648,2019-03-17_20:15:39.160000
3309331,2397,928,645,2019-03-17_20:15:39.224000
3309431,2403,936,654,2019-03-17_20:15:39.294000
3309531,2399,916,672,2019-03-17_20:15:39.354000
3309631,2407,918,650,2019-03-17_20:15:39.415000
3309731,2399,912,654,2019-03-17_20:15:39.475000
3309831,2406,921,650,2019-03-17_20:15:39.553000
3309931,2402,912,652,2019-03-17_20:15:39.624000
3310031,2398,901,645,2019-03-17_20:15:39.689000
3310131,2403,905,649,2019-03-17_20:15:39.767000
3310231,2401,912,654,2019-03-17_20:15:39.832000
3310331,2405,897,642,2019-03-17_20:15:39.905000
3310431,2407,907,648,2019-03-17_20:15:39.996000
3310531,2409,911,650,2019-03-17_20:15:40.054000
3310631,2403,896,646,2019-03-17_20:15:40.113000
3310731,2407,910,641,2019-03-17_20:15:40.166000
3310831,2402,909,654,2019-03-17_20:15:40.228000
3310931,2411,901,640,2019-03-17_20:15:40.300000
3311031,2407,923,656,2019-03-17_20:15:40.384000
3311131,2413,912,640,2019-03-17_20:15:40.460000
3311231,2406,909,656,2019-03-17_20:15:40.526000
3311331,2407,907,657,2019-03-17_20:15:40.595000
3311431,2406,913,659,2019-03-17_20:15:40.671000
3311531,2411,917,664,2019-03-17_20:15:40.756000
3311631,2405,938,663,2019-03-17_20:15:40.819000
3311731,2407,928,661,2019-03-17_20:15:40.899000
3311831,2414,931,688,2019-03-17_20:15:40.962000
3311931,2413,922,656,2019-03-17_20:15:41.030000
3312031,2407,928,665,2019-03-17_20:15:41.097000
3312131,2413,926,656,2019-03-17_20:15:41.160000
3312231,2413,926,656,2019-03-17_20:15:41.280000
3312331,2409,914,659,2019-03-17_20:15:41.394000
3312431,2407,912,656,2019-03-17_20:15:41.456000
3312531,2403,926,656,2019-03-17_20:15:41.519000
3312631,2409,904,656,2019-03-17_20:15:41.585000
3312731,2413,892,662,2019-03-17_20:15:41.655000
3312831,2410,896,656,2019-03-17_20:15:41.743000
3312931,2407,906,656,2019-03-17_20:15:41.799000
3313031,2407,900,656,2019-03-17_20:15:41.863000
3313131,2410,898,661,2019-03-17_20:15:41.958000
3313231,2407,897,662,2019-03-17_20:15:42.093000
3313331,2411,896,666,2019-03-17_20:15:42.205000
3313431,2407,896,656,2019-03-17_20:15:42.311000
3313531,2409,880,660,2019-03-17_20:15:42.428000
3313631,2406,877,666,2019-03-17_20:15:42.548000
3313731,2411,888,676,2019-03-17_20:15:42.648000
3313831,2403,880,660,2019-03-17_20:15:42.813000
3313931,2405,880,677,2019-03-17_20:15:42.896000
3314031,2402,885,675,2019-03-17_20:15:43.035000
3314131,2401,884,674,2019-03-17_20:15:43.113000
3314231,2403,880,685,2019-03-17_20:15:43.209000
3314331,2402,877,685,2019-03-17_20:15:43.302000
3314431,2410,896,676,2019-03-17_20:15:43.393000
3314531,2403,897,669,2019-03-17_20:15:43.476000
3314631,2405,912,672,2019-03-17_20:15:43.564000
3314731,2405,922,665,2019-03-17_20:15:43.658000
3314831,2403,914,675,2019-03-17_20:15:43.726000
3314931,2404,928,681,2019-03-17_20:15:43.801000
3315031,2397,944,673,2019-03-17_20:15:43.888000
3315131,2399,944,678,2019-03-17_20:15:43.984000
3315231,2407,928,672,2019-03-17_20:15:44.058000
3315331,2406,944,668,2019-03-17_20:15:44.157000
3315431,2399,944,691,2019-03-17_20:15:44.276000
3315531,2401,943,667,2019-03-17_20:15:44.385000
3315631,2399,947,686,2019-03-17_20:15:44.484000
3315731,2401,944,688,2019-03-17_20:15:44.558000
3315831,2397,945,686,2019-03-17_20:15:44.699000
3315931,2398,938,690,2019-03-17_20:15:44.799000
3316031,2403,937,717,2019-03-17_20:15:44.969000
3316131,2397,931,688,2019-03-17_20:15:45.061000
3316231,2399,925,690,2019-03-17_20:15:45.141000
3316331,2399,934,680,2019-03-17_20:15:45.249000
3316431,2402,937,728,2019-03-17_20:15:45.324000
3316531,2395,924,674,2019-03-17_20:15:45.469000
3316631,2404,926,716,2019-03-17_20:15:45.622000
3316731,2401,928,670,2019-03-17_20:15:45.694000
3316831,2399,926,672,2019-03-17_20:15:45.768000
3316931,2403,925,662,2019-03-17_20:15:45.868000
3317031,2405,912,685,2019-03-17_20:15:45.950000
3317131,2401,932,640,2019-03-17_20:15:46.025000
3317231,2406,912,661,2019-03-17_20:15:46.120000
3317331,2406,920,672,2019-03-17_20:15:46.198000
3317431,2405,930,654,2019-03-17_20:15:46.261000
3317531,2415,945,652,2019-03-17_20:15:46.346000
3317631,2401,955,622,2019-03-17_20:15:46.444000
3317731,2410,955,683,2019-03-17_20:15:46.533000
3317831,2415,988,704,2019-03-17_20:15:46.657000
3317931,2395,1003,688,2019-03-17_20:15:46.752000
3318031,2409,1014,688,2019-03-17_20:15:46.828000
3318131,2414,1021,700,2019-03-17_20:15:46.898000
3318231,2414,1018,693,2019-03-17_20:15:46.966000
3318331,2414,1023,680,2019-03-17_20:15:47.025000
3318431,2406,968,688,2019-03-17_20:15:47.112000
3318531,2423,990,661,2019-03-17_20:15:47.206000
3318631,2437,1006,676,2019-03-17_20:15:47.322000
3318731,2427,992,688,2019-03-17_20:15:47.413000
3318831,2423,971,667,2019-03-17_20:15:47.598000
3318931,2423,926,721,2019-03-17_20:15:47.717000
3319031,2422,976,693,2019-03-17_20:15:47.871000
3319131,2416,966,706,2019-03-17_20:15:47.976000
3319231,2419,970,706,2019-03-17_20:15:48.058000
3319331,2419,969,709,2019-03-17_20:15:48.148000
3319431,2418,948,682,2019-03-17_20:15:48.210000
3319531,2422,928,707,2019-03-17_20:15:48.321000
3319631,2416,934,688,2019-03-17_20:15:48.469000
3319731,2419,932,743,2019-03-17_20:15:48.582000
3319831,2414,954,721,2019-03-17_20:15:48.692000
3319931,2415,941,724,2019-03-17_20:15:48.795000
3320031,2415,954,716,2019-03-17_20:15:48.960000
3320131,2400,935,696,2019-03-17_20:15:49.061000
3320231,2407,944,701,2019-03-17_20:15:49.158000
3320331,2401,944,748,2019-03-17_20:15:49.233000
3320431,2397,920,752,2019-03-17_20:15:49.380000
3320531,2399,929,741,2019-03-17_20:15:49.510000
3320631,2399,944,731,2019-03-17_20:15:49.581000
3320731,2401,932,724,2019-03-17_20:15:49.653000
3320831,2397,933,712,2019-03-17_20:15:49.717000
3320931,2395,944,717,2019-03-17_20:15:49.785000
3321031,2391,961,731,2019-03-17_20:15:49.844000
3321131,2393,980,726,2019-03-17_20:15:49.921000
3321231,2387,1003,717,2019-03-17_20:15:49.999000
3321331,2389,1040,742,2019-03-17_20:15:50.068000
3321431,2387,992,720,2019-03-17_20:15:50.136000
3321531,2391,1021,704,2019-03-17_20:15:50.227000
3321631,2382,1009,717,2019-03-17_20:15:50.286000
3321731,2384,995,733,2019-03-17_20:15:50.368000
3321831,2383,1010,730,2019-03-17_20:15:50.479000
3321931,2381,996,731,2019-03-17_20:15:50.580000
3322031,2379,994,720,2019-03-17_20:15:50.680000
3322131,2373,1011,704,2019-03-17_20:15:50.773000
3322231,2375,990,733,2019-03-17_20:15:50.833000
3322331,2379,992,725,2019-03-17_20:15:50.925000
3322431,2371,993,731,2019-03-17_20:15:51.013000
3322531,2369,987,698,2019-03-17_20:15:51.100000
3322631,2374,980,688,2019-03-17_20:15:51.198000
3322731,2368,978,677,2019-03-17_20:15:51.297000
3322831,2367,966,700,2019-03-17_20:15:51.424000
3322931,2365,977,712,2019-03-17_20:15:51.482000
3323031,2365,976,736,2019-03-17_20:15:51.565000
3323131,2367,972,741,2019-03-17_20:15:51.638000
3323231,2359,972,721,2019-03-17_20:15:51.749000
